Unnamed: 0,debate_unit_id,label,span,source_annotators
464,101134,attack,"Mens transportministeren stod og snakkede om øen Lynetteholm, stod boligministeren et andet sted i København og snakkede om den by, der skulle bygges derpå. Jeg vil da være utrolig glad, hvis Parti_E vil være med til at sikre, at den by ikke kommer, men det hænger jo politisk set sammen, så vidt jeg kan se.","T4XQCNVT,TMOFL9OS"
465,101136,answer,"Bl.a. da statsministeren var i Grønland, indgik man jo en aftale med henblik på netop at se på finansieringen, også fra dansk side, af endnu mere vandkraft og grøn energi i Grønland,","GQV1P2A6,PCIEWQQM"
466,101136,answer,"Og når man bliver mødt med spørgsmål, som går ud på, om man bor i igloer eller rider på isbjørne, som er reelle spørgsmål, der bliver stillet til grønlændere, så har vi et vidensgab, vi er nødt at fylde ud, og som i høj grad også er en dansk opgave","GQV1P2A6,PCIEWQQM"
467,101137,evasion,"Jeg tror, at det i virkeligheden er et af de vigtigste spørgsmål at stille i den her tid, fordi meget af den viden, vi får i Folketinget, får man ikke nødvendigvis i Inatsisartut, så jeg tror egentlig, at der hjemme i Grønland sådan set er et vidensgab, i forhold til hvad Rusland gør rundtomkring i verden, og ikke kun at man får viden om Arktis","5F0GOPY8,V8LMMQZN"
468,101137,evasion,"Først og fremmest vil jeg sige, at Grønland og sådan set også Færøerne står skulder ved skulder med resten af Vesten, og det synes jeg sådan set er enormt vigtigt at huske på. Der har ikke været de der diskussioner om, om det er det, vi skal eller ikke skal – også på trods af at det måske rammer vores økonomi ekstremt hårdt. Så det synes jeg sådan set er positivt.","5F0GOPY8,V8LMMQZN"
469,101137,evasion,"Jeg tror, man skal skelne mellem NATO-tilstedeværelse og så dansk tilstedeværelse i Grønland, for det handler jo om at forsøge at fastholde den her lavspænding. Det er jo det, vi alle sammen gerne vil i forhold til Arktis, og det er man nødt til at gøre meget klogt, men tiden tillader desværre ikke en større udredning af et meget komplekst, men vigtigt spørgsmål.","5F0GOPY8,V8LMMQZN"
470,101149,answer,Nej.,"GQV1P2A6,PCIEWQQM"
471,101149,answer,Nej.,"GQV1P2A6,XA2J3CRV"
472,101149,answer,Nej.,"PCIEWQQM,XA2J3CRV"
473,101149,attack,"Det har kostet mange millioner kroner at bygge Dagmarsminde op. De havde et beskedent overskud sidste år på 0,5 mio. kr., og derfor er konsekvensen af Parti_Gs politik, at de skal tvangslukkes, altså fordi de har en lille profit. Det mener jeg er meget skadeligt for danskernes velfærd.","GQV1P2A6,PCIEWQQM"
474,101149,evasion,"Parti_H mener, at der skal være så meget konkurrence på velfærdsområderne, at sådan et tilbud ville gå konkurs, hellere i morgen end senere end det.","PCIEWQQM,XA2J3CRV"
475,101149,self_promotion,"Jeg tror, at alle os, der har set dokumentaren om Dagmarsminde, blev utrolig rørt.","GQV1P2A6,XA2J3CRV"
476,106877,answer,"For min oplevelse er, at vi er drevet af det samme ønske om at gøre det bedste, vi kan, for vores land. Så kan vi jo se – og det gælder, så vidt jeg kan se, i alle vestlige samfund – at der er den samme tendens, som i høj grad blev accelereret af corona, hvor der har været en meget, meget hård debat. Det har der også været her i Folketingssalen, og det kunne jo være, at vi i fællesskab skulle prøve at skabe rammerne for at tale ordentligt både til og om og med hinanden.","T4XQCNVT,EN4AMWYO"
477,106877,answer,"Jeg føler et særligt ansvar for alt, der sker i det danske samfund. Jeg kan jo se den samme tendens i mig bekendt rigtig mange andre europæiske lande, og jeg tror, vi må være ærlige over for hinanden og sige, at der skete noget under corona. Jeg har været med i dansk politik i mere end 20 år, og jeg har med undtagelse af udlændingedebatten, som også ofte har en stor grad af hårdhed i sig begge veje, aldrig oplevet noget lignende som den debat, der var under corona, og jeg har heller aldrig nogen sinde hørt så meget mistænkeliggørelse over for andre danskere eller andre i vores befolkning, myndigheder og andre, som under corona. Så jeg tror, det spiller en rolle. Men jeg tror ikke, det kan forklare det hele, og under alle omstændigheder har vi i hvert fald et fælles ansvar for få gjort noget ved det. For der er grund til at have tillid. Det er jo det, der er det gode ved Danmark, altså at man kan have tillid til dansk politi, at man kan have det til danske embedsmænd, og at man kan have det til politikerne i Folketinget.","T4XQCNVT,EN4AMWYO"
478,106877,answer,"Så kan vi jo se – og det gælder, så vidt jeg kan se, i alle vestlige samfund – at der er den samme tendens, som i høj grad blev accelereret af corona, hvor der har været en meget, meget hård debat.","TMOFL9OS,EN4AMWYO"
479,106878,answer,"Så nej, jeg tror ikke, der dér er sådan en en til en-sammenhæng","5F0GOPY8,I65KPX5S"
480,106878,evasion,"Jeg synes, der er mange udfordringer foran os, og at der bestemt også er områder, hvor jeg godt kunne tænke mig noget stærkere politisk handlekraft hos os alle sammen","5F0GOPY8,I65KPX5S"
481,106878,evasion,"Jeg synes, der er mange udfordringer foran os, og at der bestemt også er områder, hvor jeg godt kunne tænke mig noget stærkere politisk handlekraft hos os alle sammen.","5F0GOPY8,V8LMMQZN"
482,106878,evasion,"Lad os da fortsætte det gode samarbejde og også ranke ryggen, for når resten af verden taler om, hvem det er, der kan noget på klima, så er der faktisk rigtig mange af dem, der nævner Danmark. Nogle gange kunne man jo godt ønske sig, at vi også selv turde gøre det noget mere.","5F0GOPY8,V8LMMQZN"
483,106878,evasion,"Jeg synes, der er mange udfordringer foran os, og at der bestemt også er områder, hvor jeg godt kunne tænke mig noget stærkere politisk handlekraft hos os alle sammen","I65KPX5S,V8LMMQZN"
484,106879,evasion,"Men jeg tror ikke, den her udfordring eller problemstilling er så meget anderledes end den, vi har stået i i mange andre sammenhænge, nemlig at der er en bevilling, der udløber på et tidspunkt. Det er så ikke i år, det er næste år, og der vil jo komme en finanslov inden da.","0XG4V7HF,FEG68TDY"
485,106879,evasion,"Men jeg tror ikke, den her udfordring eller problemstilling er så meget anderledes end den, vi har stået i i mange andre sammenhænge, nemlig at der er en bevilling, der udløber på et tidspunkt. Det er så ikke i år, det er næste år, og der vil jo komme en finanslov inden da. Den fremlægger regeringen på vanlig vis i august, hvor man så må tage stilling til, hvordan man vil prioritere midlerne.","0XG4V7HF,3W55WS04"
486,106879,evasion,"Det lyder på mig, som om det er den problemstilling, vi også en gang imellem står i på det sociale område og på andre områder, hvor der er nogle bevillinger.","0XG4V7HF,FEG68TDY"
487,106879,evasion,"Der er jo indkaldt til forhandlinger om finansloven for i år, som er en anden type finanslov. Vi er her ved udgangen af marts, og der har været et folketingsvalg.","FEG68TDY,3W55WS04"
488,106882,answer,"Først og fremmest ønsker vi jo også fra regeringens side et endnu tættere samarbejde, og det er i det lys, man skal se, at vi har etableret et kontaktudvalg, og det fungerer ret godt. Der er jo lidt forskel på, om det er et øget samarbejde mellem parlamenterne eller det er et øget samarbejde mellem regeringer, men man kan jo gøre begge dele på samme tid","X8ONC7FW,EN4AMWYO"
489,106882,answer,"Som formand for Parti_A kan jeg sige, at der er en meget, meget stor interesse i Parti_A for rigsfællesskabet. Vi har mange folketingsmedlemmer, der er optaget af mange forskellige aspekter, så jeg kan ikke forestille mig andet, end at der vil være et ønske om et endnu tættere samarbejde.","X8ONC7FW,EN4AMWYO"
490,106883,answer,"Og jo, det giver bestemt anledning til at skærpe yderligere og sætte tempoet endnu mere op.","GQV1P2A6,PCIEWQQM"
491,106883,answer,"Og jo, det giver bestemt anledning til at skærpe yderligere og sætte tempoet endnu mere op.","GQV1P2A6,XA2J3CRV"
492,106883,answer,"Og jo, det giver bestemt anledning til at skærpe yderligere og sætte tempoet endnu mere op.","PCIEWQQM,XA2J3CRV"
493,106883,evasion,"Jeg synes, det er svært at påstå andet, end at der er behov for akut handling, når det handler om klimaet. Der også behov for langsigtede løsninger, men det bliver nødt til at være i en vekselvirkning. Vi har travlt på klimaområdet,","PCIEWQQM,XA2J3CRV"
494,106885,attack,"Det er, ligesom om det er svært for Ordføreren, hver gang det skal være for konkret","5F0GOPY8,I65KPX5S"
495,106885,attack,"Nu gjorde hun det igen. Altså, hun brugte et helt minut på ikke at svare på det spørgsmål, jeg stillede. Det er da virkelig påfaldende. Jeg ved ikke, om det er noget, man skal gå på særlige skoler for at lære.","5F0GOPY8,I65KPX5S"
496,106885,attack,"Nu gjorde hun det igen. Altså, hun brugte et helt minut på ikke at svare på det spørgsmål, jeg stillede. Det er da virkelig påfaldende.","5F0GOPY8,V8LMMQZN"
497,106885,attack,"Jeg ved ikke, om det er noget, man skal gå på særlige skoler for at lære.","5F0GOPY8,V8LMMQZN"
498,106885,attack,"Nu gjorde hun det igen. Altså, hun brugte et helt minut på ikke at svare på det spørgsmål, jeg stillede. Det er da virkelig påfaldende.","I65KPX5S,V8LMMQZN"
499,106885,attack,"Jeg ved ikke, om det er noget, man skal gå på særlige skoler for at lære.","I65KPX5S,V8LMMQZN"
500,106885,evasion,"Men jeg kan jo ikke stå i Folketingssalen og lave en konkret aftale om kræftområdet inden for rigsfællesskabet. Jeg tror ikke, at der er nogen, der står her på talerstolen og laver en aftale om kræftområdet i rigsfællesskabet. Det er jo noget, vi forhandler om. Det er noget, der kræver nogle overvejelser, og det er i øvrigt noget, der kræver et samarbejde mellem naalakkersuisut og den danske regering og ikke kun er et anliggende for Folketingssalen. Så det er også noget med – nu blev det lige sagt i forlængelse heraf – at vi simpelt hen har nogle forhandlinger og nogle diskussioner nogle forskellige steder.","5F0GOPY8,I65KPX5S"
501,106885,evasion,"Men jeg kan jo ikke stå i Folketingssalen og lave en konkret aftale om kræftområdet inden for rigsfællesskabet. Jeg tror ikke, at der er nogen, der står her på talerstolen og laver en aftale om kræftområdet i rigsfællesskabet. Det er jo noget, vi forhandler om. Det er noget, der kræver nogle overvejelser, og det er i øvrigt noget, der kræver et samarbejde mellem naalakkersuisut og den danske regering og ikke kun er et anliggende for Folketingssalen","5F0GOPY8,V8LMMQZN"
502,106885,evasion,"I forhold til seniorpension, Arnepension og tilbagetrækning i det hele taget har vi nogle overvejelser i regeringsgrundlaget, og det er noget, vi arbejder videre med politisk herfra.","5F0GOPY8,I65KPX5S"
503,106885,evasion,"og det er noget, vi arbejder videre med politisk herfra.","5F0GOPY8,V8LMMQZN"
504,106885,evasion,"og det er noget, vi arbejder videre med politisk herfra.","I65KPX5S,V8LMMQZN"
505,106885,evasion,"Men jeg kan jo ikke stå i Folketingssalen og lave en konkret aftale om kræftområdet inden for rigsfællesskabet. Jeg tror ikke, at der er nogen, der står her på talerstolen og laver en aftale om kræftområdet i rigsfællesskabet. Det er jo noget, vi forhandler om. Det er noget, der kræver nogle overvejelser, og det er i øvrigt noget, der kræver et samarbejde mellem naalakkersuisut og den danske regering og ikke kun er et anliggende for Folketingssalen","I65KPX5S,V8LMMQZN"
506,106885,self_promotion,"Men det er jo simpelt hen ikke rigtigt at påstå, at jeg ikke kan finde ud af at arbejde konkret. Jeg gør jo ikke andet i min hverdag","5F0GOPY8,I65KPX5S"
507,106889,answer,"Jeg mener også, der skal gøres noget","5F0GOPY8,V8LMMQZN"
508,106889,evasion,"Først og fremmest er jeg meget enig i, at PFAS er en kæmpestor udfordring, og det har flere forskellige partier her i Folketinget jo også bragt til bordet","5F0GOPY8,V8LMMQZN"
509,106889,evasion,"Jeg ved, at bl.a. Parti_E har interesseret sig meget for det spørgsmål – ret skal være ret – og jeg vil også tro, at Parti_G har det.","5F0GOPY8,V8LMMQZN"
510,106889,evasion,"Vi har også nogle udfordringer på Forsvarsministeriets arealer, som kræver politisk handling. Men når det så er sagt, anerkender jeg i forhold til sprøjtemidler, at vi i dag har en model, hvor sprøjtemidler bliver godkendt i Miljøstyrelsen, og det har jeg ikke tænkt mig at lave om på. Så hvis Miljøstyrelsen kan godkende sprøjtemidlerne, må det være, fordi de lever op til de regler, der gælder.","5F0GOPY8,V8LMMQZN"
511,106890,answer,"Vi mener jo det samme, som da aftalen blev indgået. Problemet er så bare, at vi her i Folketinget ikke har været gode nok til at følge op på den aftale. Det er jo sådan set bare en kritik af os alle sammen. Jeg tror, vi er i en situation, hvor der er indgået BNBO-aftaler for 5-7 pct. af det samlede areal, og det er jo ikke acceptabelt","X8ONC7FW,DIPTZ1WV"
512,106890,answer,"det er en udfordring. Derfor ved jeg også, at miljøministeren nu har indkaldt til møde med ordførerne for at finde ud af, hvordan man kan lave en handlingsplan.","X8ONC7FW,DIPTZ1WV"
513,106891,attack,"Man kan sige, at et sted, hvor man ikke har været nøjsom, er med hensyn til at bryde valgløfterne","GQV1P2A6,PCIEWQQM"
514,106891,attack,"det er jo egentlig sjovt, jeg spurgte til CO 2 -afgift på landbruget og fik så en sang fra de varme lande omkring et møde i CEPOS","GQV1P2A6,PCIEWQQM"
515,106891,evasion,"Derudover er der det i forhold til en CO 2 -afgift, at en CO 2 -afgift på landbrug jo skal være balanceret. Det siger sig selv. Man kan læse regeringsgrundlaget, og der har vi jo de to hensyn, at man skal lave en CO 2 -afgift, der sikrer, at landbruget får en grøn omstilling, men at det skal være med respekt for, at man ikke sender produktion og arbejdspladser ud af Danmark.","GQV1P2A6,PCIEWQQM"
516,106891,evasion,"Derudover er der det i forhold til en CO 2 -afgift, at en CO 2 -afgift på landbrug jo skal være balanceret. Det siger sig selv. Man kan læse regeringsgrundlaget, og der har vi jo de to hensyn, at man skal lave en CO 2 -afgift, der sikrer, at landbruget får en grøn omstilling, men at det skal være med respekt for, at man ikke sender produktion og arbejdspladser ud af Danmark.","GQV1P2A6,XA2J3CRV"
517,106891,evasion,"I forhold til spørgsmålet om, hvad jeg måtte have sagt på valgaftenen, har jeg ikke på valgaftenen sagt, at man skulle gøre Mette Frederiksen til statsminister. Hvem der måtte have sagt det, ved jeg ikke. Jeg kan bare konstatere, at det ikke er noget, jeg selv har sagt. At Politiken måtte skrive noget, der er forkert, er nok hverken første eller sidste gang. Det tror jeg også spørgeren ved.","PCIEWQQM,XA2J3CRV"
518,106891,evasion,"Derudover er der det i forhold til en CO 2 -afgift, at en CO 2 -afgift på landbrug jo skal være balanceret. Det siger sig selv. Man kan læse regeringsgrundlaget, og der har vi jo de to hensyn, at man skal lave en CO 2 -afgift, der sikrer, at landbruget får en grøn omstilling, men at det skal være med respekt for, at man ikke sender produktion og arbejdspladser ud af Danmark.","PCIEWQQM,XA2J3CRV"
